,p,t,right,wrong,bias,lexeme,h,a,lang,right_this,wrong_this,ts,uid,lexeme_orig,datetime,decimal_hours
221603,0.9999,1.9379513888888888,2.8284271247461903,1.0,1.0,en:turtle/turtle<n><sg>,274.0,0.4389479204314718,it->en,1,1,1362831297,u:gknz,turtle/turtle<n><sg>,2013-03-09 12:14:57,12.249166666666666
238879,0.9999,20.163229166666667,3.1622776601683795,1.4142135623730951,1.0,en:swims/swim<vblex><pri><p3><sg>,274.0,0.3687341185834557,es->en,1,1,1362151309,u:gz3i,swims/swim<vblex><pri><p3><sg>,2013-03-01 15:21:49,15.36361111111111
102432,0.9999,0.0088425925925925,7.3484692283495345,2.6457513110645907,1.0,en:with/with<pr>,61.28911658382331,0.1483884004499926,es->en,1,1,1362504838,u:erXf,with/with<pr>,2013-03-05 17:33:58,17.566111111111113
467449,0.9999,0.0019907407407407,2.8284271247461903,1.0,1.0,en:yes/yes<adv>,13.798073367038755,0.4389479204314718,es->en,3,3,1362526812,u:ij_0,yes/yes<adv>,2013-03-05 23:40:12,23.67
103937,0.9999,1.0248726851851853,3.3166247903554,1.4142135623730951,1.0,en:talk/talk<vblex><pres>,274.0,0.35444165269036,es->en,3,3,1362166701,u:etzA,talk/talk<vblex><pres>,2013-03-01 19:38:21,19.639166666666664
151261,0.9999,0.0030902777777777,15.231546211727816,5.196152422706632,1.0,en:am/be<vbser><pri><p1><sg>,21.41910226162411,0.0660212498533632,es->en,2,2,1362184478,u:frib,am/be<vbser><pri><p1><sg>,2013-03-02 00:34:38,0.5772222222222222
200048,0.9999,0.0164004629629629,5.0,2.0,1.0,en:her/her<det><pos><sp>,113.67366256449952,0.2258064516129032,es->en,1,1,1362596161,u:gTfh,her/her<det><pos><sp>,2013-03-06 18:56:01,18.933611111111112
389701,0.9999,9.761527777777776,2.0,1.0,1.0,en:women/woman<n><pl>,274.0,0.5714285714285714,es->en,2,2,1362783561,u:iIrW,women/woman<n><pl>,2013-03-08 22:59:21,22.989166666666662
296772,0.9999,0.0105787037037037,1.7320508075688772,1.0,1.0,en:elephant/elephant<n><sg>,73.32232010158965,0.6220084679281462,es->en,1,1,1362695056,u:hU2Q,elephant/elephant<n><sg>,2013-03-07 22:24:16,22.404444444444444
163907,0.9999,5.940613425925926,2.8284271247461903,1.0,1.0,en:honor/honor<n><sg>,274.0,0.4389479204314718,es->en,1,1,1362931524,u:g2Ev,honor/honor<n><sg>,2013-03-10 16:05:24,16.09
370601,0.5,0.031886574074074,2.449489742783178,1.7320508075688772,1.0,en:coffee/coffee<n><sg>,0.031886574074074,0.4044990675257434,pt->en,1,2,1362581933,u:iAf0,coffee/coffee<n><sg>,2013-03-06 14:58:53,14.981388888888889
114771,0.9999,0.0023611111111111,3.0,1.0,1.0,en:girl/girl<n><sg>,16.365156784162245,0.4166666666666667,es->en,1,1,1362271394,u:fBmk,girl/girl<n><sg>,2013-03-03 00:43:14,0.7205555555555556
330474,0.66666669,30.627372685185183,3.605551275463989,1.4142135623730951,1.0,en:are/be<vbser><pres>,52.35784394931473,0.3297383103214111,es->en,2,3,1362578274,u:hjsV,are/be<vbser><pres>,2013-03-06 13:57:54,13.965
130485,0.9999,0.005636574074074,5.656854249492381,2.23606797749979,1.0,en:or/or<cnjcoo>,39.067800754348106,0.1963295961408302,es->en,1,1,1362412812,u:fTgU,or/or<cnjcoo>,2013-03-04 16:00:12,16.003333333333334
458319,0.9999,3.544664351851852,5.0,2.0,1.0,en:apple/apple<n><sg>,274.0,0.2258064516129032,es->en,1,1,1362244623,u:ihlD,apple/apple<n><sg>,2013-03-02 17:17:03,17.284166666666668
215661,0.9999,4.904953703703704,6.244997998398398,2.6457513110645907,1.0,en:read/read<vblex><pres>,274.0,0.1717707916332999,es->en,4,4,1362421818,u:gecK,read/read<vblex><pres>,2013-03-04 18:30:18,18.505
280003,0.66666669,1.9829398148148147,5.477225575051661,1.7320508075688772,1.0,en:turtle/turtle<n><sg>,3.389858296110957,0.2136350164300474,es->en,2,3,1362591170,u:hJXe,turtle/turtle<n><sg>,2013-03-06 17:32:50,17.547222222222224
325512,0.9999,0.9578587962962964,4.898979485566356,2.0,1.0,en:rice/rice<n><sg>,274.0,0.2299659828522118,it->en,1,1,1363093729,u:hgv2,rice/rice<n><sg>,2013-03-12 13:08:49,13.146944444444443
284972,0.9999,0.0119907407407407,2.23606797749979,1.0,1.0,en:slowly/slowly<adv>,83.10932562937296,0.5295084971874737,es->en,1,1,1362168580,u:hNMp,slowly/slowly<adv>,2013-03-01 20:09:40,20.16111111111111
399774,0.9999,0.2541087962962963,2.0,1.7320508075688772,1.0,en:we/prpers<prn><subj><p1><mf><pl>,274.0,0.4444444444444444,es->en,1,1,1362099348,u:iMnQ,we/prpers<prn><subj><p1><mf><pl>,2013-03-01 00:55:48,0.93
28804,0.9999,12.063402777777778,4.69041575982343,1.0,1.0,en:remember/remember<vblex><pres>,274.0,0.2676166303929372,es->en,1,1,1362266441,u:cen-,remember/remember<vblex><pres>,2013-03-02 23:20:41,23.34472222222222
448458,0.9999,1.9080208333333333,2.0,1.0,1.0,en:cats/cat<n><pl>,274.0,0.5714285714285714,es->en,2,2,1363048448,u:ifMk,cats/cat<n><pl>,2013-03-12 00:34:08,0.5688888888888889
410325,0.9999,0.0052893518518518,4.358898943540674,1.4142135623730951,1.0,en:coffee/coffee<n><sg>,36.66116005079483,0.276473867110464,es->en,2,2,1362704469,u:iQDK,coffee/coffee<n><sg>,2013-03-08 01:01:09,1.0191666666666666
230645,0.9999,0.0029861111111111,1.7320508075688772,1.4142135623730951,1.0,en:<*sf>/actor<n><*numb>,20.69711005055813,0.5331501153669824,pt->en,1,1,1362912506,u:grNK,<*sf>/actor<n><*numb>,2013-03-10 10:48:26,10.807222222222222
320121,0.9999,0.0034027777777777,4.0,1.0,1.0,en:salt/salt<n><sg>,23.585078894822058,0.3157894736842105,it->en,1,1,1362474385,u:hdwe,salt/salt<n><sg>,2013-03-05 09:06:25,9.106944444444444
193898,0.9999,0.0278125,2.449489742783178,1.4142135623730951,1.0,en:skirt/skirt<n><sg>,192.77192035461704,0.4449489742783178,es->en,1,1,1362537807,u:gPO8,skirt/skirt<n><sg>,2013-03-06 02:43:27,2.724166666666666
27840,0.9999,74.24243055555556,2.0,1.4142135623730951,1.0,en:say/say<vblex><pres>,274.0,0.5,pt->en,1,1,1363104747,u:cdR0,say/say<vblex><pres>,2013-03-12 16:12:27,16.2075
470990,0.9999,0.0085648148148148,4.123105625617661,1.4142135623730951,1.0,en:apple/apple<n><sg>,59.36380402098069,0.2915764583627457,it->en,1,1,1362663126,u:ikO-,apple/apple<n><sg>,2013-03-07 13:32:06,13.535
175159,0.9999,0.0024537037037037,3.4641016151377544,1.0,1.0,en:hats/hat<n><pl>,17.006927638443116,0.3642734410091836,es->en,1,1,1362344653,u:g8MQ,hats/hat<n><pl>,2013-03-03 21:04:13,21.07027777777778
92718,0.9999,1.4738310185185186,2.6457513110645907,1.0,1.0,en:tail/tail<n><sg>,274.0,0.4645751311064591,es->en,2,2,1362889669,u:eZwu,tail/tail<n><sg>,2013-03-10 04:27:49,4.463611111111112
155791,0.5,0.0079166666666666,1.4142135623730951,1.4142135623730951,1.0,en:<*sf>/time<n><*numb>,0.0104166666666666,0.5690355937288492,es->en,1,2,1362913732,u:fxYO,<*sf>/time<n><*numb>,2013-03-10 11:08:52,11.147777777777778
59338,0.9999,2.0391435185185185,2.23606797749979,1.0,1.0,en:cross/cross<n><sg>,274.0,0.5295084971874737,pt->en,1,1,1362774825,u:diT8,cross/cross<n><sg>,2013-03-08 20:33:45,20.5625
70358,0.9999,1.038900462962963,3.0,2.0,1.0,en:green/green<adj><sint>,274.0,0.3333333333333333,es->en,1,1,1362502719,u:dyiA,green/green<adj><sint>,2013-03-05 16:58:39,16.9775
419395,0.0001,1.8722222222222225,2.23606797749979,1.4142135623730951,1.0,en:eat/eat<vblex><pres>,0.1408987618593912,0.4706742197221988,pt->en,0,1,1362663600,u:iTcF,eat/eat<vblex><pres>,2013-03-07 13:40:00,13.666666666666666
293697,0.0001,7.401747685185185,2.0,2.23606797749979,1.0,en:apples/apple<n><pl>,0.5570370183942949,0.3636363636363636,pt->en,0,1,1363000722,u:hS6u,apples/apple<n><pl>,2013-03-11 11:18:42,11.311666666666667
435004,0.9999,6.037395833333333,2.0,1.0,1.0,en:use/use<vblex><pres>,274.0,0.5714285714285714,it->en,2,2,1362656190,u:ia-h,use/use<vblex><pres>,2013-03-07 11:36:30,11.608333333333333
308628,0.9999,0.0027083333333333,6.324555320336759,1.7320508075688772,1.0,en:an/a<det><ind><sg>,18.77179748771552,0.1849901182297057,es->en,1,1,1362117062,u:hZKm,an/a<det><ind><sg>,2013-03-01 05:51:02,5.850555555555555
203648,0.9999,0.0050810185185185,4.795831523312719,2.0,1.0,en:chicken/chicken<n><sg>,35.217175628662865,0.2343390180452662,it->en,1,1,1362518325,u:gWX6,chicken/chicken<n><sg>,2013-03-05 21:18:45,21.3125
485155,0.9999,11.767650462962964,1.7320508075688772,1.0,1.0,en:alcohol/alcohol<n><sg>,274.0,0.6220084679281462,es->en,3,3,1362955839,u:iq0S,alcohol/alcohol<n><sg>,2013-03-10 22:50:39,22.844166666666663
433944,0.0001,0.0125231481481481,3.1622776601683795,1.4142135623730951,1.0,en:am/be<vbser><pri><p1><sg>,0.0104166666666666,0.3687341185834557,pt->en,0,1,1362869349,u:i_JI,am/be<vbser><pri><p1><sg>,2013-03-09 22:49:09,22.819166666666668
34473,0.9999,2.9927314814814814,14.66287829861518,4.242640687119285,1.0,en:there/there<adv>,274.0,0.0709058651004901,es->en,1,1,1362123741,u:cpIL,there/there<adv>,2013-03-01 07:42:21,7.705833333333333
246599,0.9999,0.0028703703703703,4.123105625617661,1.0,1.0,en:who/who<prn><itg><m><sp>,19.89489648270704,0.306155281280883,es->en,2,2,1362618493,u:h1RS,who/who<prn><itg><m><sp>,2013-03-07 01:08:13,1.1369444444444443
415467,0.9999,0.0065393518518518,2.0,1.0,1.0,en:him/prpers<prn><obj><p3><m><sg>,45.325066583586604,0.5714285714285714,pt->en,2,2,1363081454,u:iRwi,him/prpers<prn><obj><p3><m><sg>,2013-03-12 09:44:14,9.737222222222222
240672,0.9999,9.3340625,4.47213595499958,1.0,1.0,en:drink/drink<vblex><pres>,274.0,0.2813972154347643,pt->en,1,1,1362272077,u:h-9s,drink/drink<vblex><pres>,2013-03-03 00:54:37,0.910277777777778
13577,0.9999,0.0074189814814814,14.2828568570857,1.0,1.0,en:beauty/beauty<n><sg>,51.42188969925489,0.0786611442371289,es->en,1,1,1362156273,u:bkiW,beauty/beauty<n><sg>,2013-03-01 16:44:33,16.7425
492351,0.9999,0.0048032407407407,3.3166247903554,1.0,1.0,en:suit/suit<n><sg>,33.29186306582025,0.3797589135968143,es->en,1,1,1362622089,u:izQv,suit/suit<n><sg>,2013-03-07 02:08:09,2.1358333333333333
452198,0.9999,1.8144328703703705,4.242640687119285,1.7320508075688772,1.0,en:rice/rice<n><sg>,274.0,0.2714191603095341,es->en,1,1,1362167655,u:igr-,rice/rice<n><sg>,2013-03-01 19:54:15,19.904166666666665
141569,0.9999,0.0188078703703703,7.937253933193772,1.7320508075688772,1.0,en:dog/dog<n><sg>,130.3597047758022,0.1461360872528496,pt->en,2,2,1362480598,u:feoB,dog/dog<n><sg>,2013-03-05 10:49:58,10.832777777777778
299005,0.9999,0.0030439814814814,2.6457513110645907,1.0,1.0,en:'s/'s<gen>,21.09821683448368,0.4645751311064591,it->en,2,2,1362177867,u:hV5w,'s/'s<gen>,2013-03-01 22:44:27,22.74083333333333
279559,0.9999,0.0035763888888888,7.681145747868608,2.449489742783178,1.0,en:eat/eat<vblex><pres>,24.788399246598694,0.1444947126547553,pt->en,2,2,1362324404,u:hJFN,eat/eat<vblex><pres>,2013-03-03 15:26:44,15.445555555555556
461136,0.9999,0.0042592592592592,3.4641016151377544,1.0,1.0,en:animals/animal<n><pl>,29.521459296920128,0.3642734410091836,es->en,2,2,1362173512,u:ii7r,animals/animal<n><pl>,2013-03-01 21:31:52,21.53111111111111
56087,0.9999,2.914548611111111,2.23606797749979,1.0,1.0,en:girl/girl<n><sg>,274.0,0.5295084971874737,pt->en,2,2,1363013287,u:ddkr,girl/girl<n><sg>,2013-03-11 14:48:07,14.801944444444445
108130,0.9999,6.031863425925926,2.23606797749979,1.0,1.0,en:yesterday/yesterday<adv>,274.0,0.5295084971874737,es->en,1,1,1362258556,u:f4I1,yesterday/yesterday<adv>,2013-03-02 21:09:16,21.154444444444444
149190,0.9999,0.0105787037037037,2.0,1.0,1.0,en:morning/morning<n><sg>,73.32232010158965,0.5714285714285714,es->en,1,1,1362326210,u:fpPb,morning/morning<n><sg>,2013-03-03 15:56:50,15.947222222222225
303363,0.9999,13.934409722222222,4.123105625617661,1.0,1.0,en:the/the<det><def><sp>,274.0,0.306155281280883,es->en,3,3,1362709923,u:hWpM,the/the<det><def><sp>,2013-03-08 02:32:03,2.5341666666666667
242593,0.66666669,0.0441435185185185,5.830951894845301,1.7320508075688772,1.0,en:eats/eat<vblex><pri><p3><sg>,0.0754638498614757,0.2007936383293667,es->en,4,6,1362358143,u:h-nx,eats/eat<vblex><pri><p3><sg>,2013-03-04 00:49:03,0.8175
461859,0.9999,3.0091319444444444,3.0,1.4142135623730951,1.0,en:dog/dog<n><sg>,274.0,0.3846153846153846,es->en,1,1,1362083915,u:iiIB,dog/dog<n><sg>,2013-02-28 20:38:35,20.64305555555556
152485,0.9999,1.0968287037037037,7.14142842854285,2.0,1.0,en:are/be<vbser><pres>,274.0,0.160375937342857,pt->en,1,1,1362765387,u:ftGZ,are/be<vbser><pres>,2013-03-08 17:56:27,17.940833333333334
169513,0.9999,14.814363425925926,5.0,1.4142135623730951,1.0,en:book/book<n><sg>,274.0,0.2413793103448276,es->en,2,2,1362283831,u:g5MC,book/book<n><sg>,2013-03-03 04:10:31,4.175277777777778
89838,0.9999,0.9653587962962964,5.196152422706632,1.4142135623730951,1.0,en:read/read<vblex><pres>,274.0,0.2321339491195687,es->en,5,5,1362847709,u:eVUK,read/read<vblex><pres>,2013-03-09 16:48:29,16.808055555555555
486326,0.9999,0.0226388888888888,4.0,1.0,1.0,en:have/have<vblex><inf>,156.91297387167327,0.3157894736842105,es->en,2,2,1362848343,u:it1h,have/have<vblex><inf>,2013-03-09 16:59:03,16.984166666666667
198194,0.9999,22.928310185185182,6.928203230275509,1.7320508075688772,1.0,en:the/the<det><def><sp>,274.0,0.1684566647221794,es->en,2,2,1362360194,u:gS_d,the/the<det><def><sp>,2013-03-04 01:23:14,1.387222222222222
157522,0.9999,0.0080092592592592,5.385164807134504,2.6457513110645907,1.0,en:we/prpers<prn><subj><p1><mf><pl>,55.513178895295454,0.1943464422930132,es->en,1,1,1362456494,u:fzS1,we/prpers<prn><subj><p1><mf><pl>,2013-03-05 04:08:14,4.137222222222222
325369,0.9999,14.341863425925926,1.7320508075688772,1.0,1.0,en:coats/coat<n><pl>,274.0,0.6220084679281462,es->en,1,1,1362373610,u:hgeK,coats/coat<n><pl>,2013-03-04 05:06:50,5.113888888888889
403066,0.9999,0.0020833333333333,3.605551275463989,1.4142135623730951,1.0,en:man/man<n><sg>,14.439844221319628,0.3297383103214111,es->en,3,3,1362258063,u:iNyD,man/man<n><sg>,2013-03-02 21:01:03,21.0175
84576,0.0001,0.0056134259259259,2.6457513110645907,1.0,1.0,en:shirt/shirt<n><sg>,0.0104166666666666,0.4645751311064591,es->en,0,1,1362289842,u:eOPF,shirt/shirt<n><sg>,2013-03-03 05:50:42,5.845
67787,0.9999,52.9227662037037,1.4142135623730951,1.0,1.0,en:signal/signal<n><sg>,274.0,0.682842712474619,es->en,1,1,1363050825,u:dvCf,signal/signal<n><sg>,2013-03-12 01:13:45,1.2291666666666667
255843,0.9999,1.9409375,5.0990195135927845,1.7320508075688772,1.0,en:apple/apple<n><sg>,274.0,0.229000629470735,pt->en,1,1,1363039557,u:h5M_,apple/apple<n><sg>,2013-03-11 22:05:57,22.099166666666665
240089,0.9999,4.954467592592593,3.3166247903554,1.0,1.0,en:<*sf>/market<n><*numb>,274.0,0.3797589135968143,es->en,1,1,1363053205,u:gzzk,<*sf>/market<n><*numb>,2013-03-12 01:53:25,1.8902777777777775
18531,0.0001,0.142511574074074,2.23606797749979,1.0,1.0,en:beer/beer<n><sg>,0.0107250646313964,0.5295084971874737,es->en,0,1,1362198005,u:c585,beer/beer<n><sg>,2013-03-02 04:20:05,4.334722222222222
345503,0.9999,0.6587731481481481,4.242640687119285,1.7320508075688772,1.0,en:cheese/cheese<n><sg>,274.0,0.2714191603095341,es->en,1,1,1362328230,u:hvkC,cheese/cheese<n><sg>,2013-03-03 16:30:30,16.508333333333333
349693,0.9999,4.955659722222222,4.69041575982343,1.7320508075688772,1.0,en:and/and<cnjcoo>,274.0,0.2477931762897566,es->en,2,2,1362100301,u:hzMu,and/and<cnjcoo>,2013-03-01 01:11:41,1.1947222222222222
440690,0.9999,17.182453703703704,1.4142135623730951,1.0,1.0,en:animal/animal<n><sg>,274.0,0.682842712474619,es->en,2,2,1362869426,u:icMR,animal/animal<n><sg>,2013-03-09 22:50:26,22.840555555555557
116352,0.9999,1.8572685185185185,9.486832980505138,1.0,1.0,en:not/not<adv>,274.0,0.1235143331237111,es->en,1,1,1362619382,u:fDAZ,not/not<adv>,2013-03-07 01:23:02,1.383888888888889
89505,0.9999,0.0021064814814814,8.12403840463596,3.1622776601683795,1.0,en:juice/juice<n><sg>,14.600286934889844,0.1297953641619995,es->en,1,1,1362682443,u:eUwz,juice/juice<n><sg>,2013-03-07 18:54:03,18.90083333333333
97945,0.9999,0.0065856481481481,2.0,1.0,1.0,en:poor/poor<adj><sint>,45.64595201072704,0.5714285714285714,es->en,1,1,1362524204,u:eiQ9,poor/poor<adj><sint>,2013-03-05 22:56:44,22.945555555555558
193040,0.9999,2.964189814814815,4.242640687119285,2.0,1.0,en:swims/swim<vblex><pri><p3><sg>,274.0,0.2601100286299702,es->en,1,1,1362103868,u:gOf3,swims/swim<vblex><pri><p3><sg>,2013-03-01 02:11:08,2.1855555555555557
31212,0.9999,0.004375,4.242640687119285,2.0,1.0,en:bread/bread<n><sg>,30.32367286477122,0.2601100286299702,es->en,1,1,1362519434,u:cjOo,bread/bread<n><sg>,2013-03-05 21:37:14,21.620555555555555
455435,0.9999,6.106446759259259,3.872983346207417,1.4142135623730951,1.0,en:rice/rice<n><sg>,274.0,0.3091043866424956,es->en,1,1,1362488346,u:ihFn,rice/rice<n><sg>,2013-03-05 12:59:06,12.985
485864,0.9999,5.585462962962963,2.8284271247461903,1.0,1.0,en:use/use<vblex><pres>,274.0,0.4389479204314718,es->en,1,1,1362574742,u:iqte,use/use<vblex><pres>,2013-03-06 12:59:02,12.983888888888888
430605,0.9999,0.0104050925925925,2.449489742783178,1.7320508075688772,1.0,en:bye/bye<ij>,72.11899974981303,0.4044990675257434,es->en,3,3,1362601502,u:iYkH,bye/bye<ij>,2013-03-06 20:25:02,20.41722222222222
180259,0.0001,0.0044212962962962,2.449489742783178,1.0,1.0,en:necessary/necessary<adj>,0.0104166666666666,0.4943877491981309,it->en,0,1,1362505217,u:gCmE,necessary/necessary<adj>,2013-03-05 17:40:17,17.67138888888889
115664,0.9999,0.0081712962962962,2.0,1.0,1.0,en:been/be<vbser><pp>,56.63627789028698,0.5714285714285714,es->en,1,1,1362502919,u:fCfo,been/be<vbser><pp>,2013-03-05 17:01:59,17.033055555555556
88199,0.9999,0.0038078703703703,2.6457513110645907,1.4142135623730951,1.0,en:director/director<n><sg>,26.392826382300875,0.4223410282785991,es->en,1,1,1362943955,u:eTJ-,director/director<n><sg>,2013-03-10 19:32:35,19.54305555555556
285304,0.9999,5.025162037037037,4.58257569495584,2.0,1.0,en:cats/cat<n><pl>,274.0,0.2437990998131792,it->en,3,3,1362596272,u:hNeU,cats/cat<n><pl>,2013-03-06 18:57:52,18.96444444444444
74306,0.9999,11.480891203703704,3.4641016151377544,1.7320508075688772,1.0,en:in/in<pr>,274.0,0.3214177420669267,es->en,1,1,1362926412,u:e3s5,in/in<pr>,2013-03-10 14:40:12,14.67
227065,0.9999,1.3076736111111111,5.744562646538029,2.23606797749979,1.0,en:green/green<adj><sint>,274.0,0.1936140661634507,pt->en,2,2,1362173278,u:gonm,green/green<adj><sint>,2013-03-01 21:27:58,21.46611111111111
289735,0.9999,6.916747685185185,2.23606797749979,1.0,1.0,en:turtle/turtle<n><sg>,274.0,0.5295084971874737,es->en,1,1,1362932481,u:hQ7r,turtle/turtle<n><sg>,2013-03-10 16:21:21,16.355833333333333
332859,0.9999,0.0083333333333333,3.0,1.0,1.0,en:tourist/tourist<n><sg>,57.759376885278506,0.4166666666666667,es->en,1,1,1362514594,u:hkrw,tourist/tourist<n><sg>,2013-03-05 20:16:34,20.27611111111111
88058,0.9999,2.019386574074074,2.23606797749979,2.0,1.0,en:parents/parent<n><pl>,274.0,0.3850970888636172,pt->en,1,1,1362788004,u:eSym,parents/parent<n><pl>,2013-03-09 00:13:24,0.2233333333333333
233859,0.9999,0.0076851851851851,6.48074069840786,2.0,1.0,en:eats/eat<vblex><pri><p3><sg>,53.2669809053124,0.1766820978834971,es->en,3,3,1362340327,u:gubG,eats/eat<vblex><pri><p3><sg>,2013-03-03 19:52:07,19.86861111111111
236271,0.9999,0.2072569444444444,2.0,1.0,1.0,en:feel/feel<vblex><pres>,274.0,0.5714285714285714,pt->en,2,2,1362422169,u:gwwl,feel/feel<vblex><pres>,2013-03-04 18:36:09,18.602500000000003
443491,0.9999,0.0288657407407407,7.483314773547883,1.7320508075688772,1.0,en:plates/plate<n><pl>,200.07206382206195,0.155464176615539,es->en,3,3,1363004766,u:idZe,plates/plate<n><pl>,2013-03-11 12:26:06,12.435
287423,0.9999,0.028125,3.741657386773941,1.7320508075688772,1.0,en:shirts/shirt<n><pl>,194.93789698781495,0.3021924940407337,pt->en,1,1,1363103799,u:hOoq,shirts/shirt<n><pl>,2013-03-12 15:56:39,15.944166666666668
336663,0.9999,0.0027083333333333,3.872983346207417,1.4142135623730951,1.0,en:soup/soup<n><sg>,18.77179748771552,0.3091043866424956,es->en,1,1,1362088377,u:hmvN,soup/soup<n><sg>,2013-02-28 21:52:57,21.8825
411103,0.9999,0.0019791666666666,3.4641016151377544,2.0,1.0,en:book/book<n><sg>,13.717852010253647,0.3035612008409863,es->en,1,1,1362969249,u:iQOZ,book/book<n><sg>,2013-03-11 02:34:09,2.5691666666666664
341683,0.5,0.4571412037037037,1.4142135623730951,1.0,1.0,en:profile/profile<n><sg>,0.4571412037037037,0.682842712474619,es->en,1,2,1362363288,u:hs71,profile/profile<n><sg>,2013-03-04 02:14:48,2.2466666666666666
35033,0.9999,140.10032407407408,7.071067811865476,2.8284271247461903,1.0,en:you/prpers<prn><subj><p2><mf><sp>,274.0,0.1511844635310912,pt->en,1,1,1362506237,u:crGa,you/prpers<prn><subj><p2><mf><sp>,2013-03-05 17:57:17,17.954722222222223
119866,0.9999,0.0033680555555555,2.23606797749979,1.0,1.0,en:animals/animal<n><pl>,23.34441482446673,0.5295084971874737,es->en,2,2,1362335190,u:fGap,animals/animal<n><pl>,2013-03-03 18:26:30,18.441666666666663
343748,0.9999,0.0022800925925925,2.6457513110645907,1.4142135623730951,1.0,en:speaks/speak<vblex><pri><p3><sg>,15.803607286666482,0.4223410282785991,es->en,1,1,1362960299,u:huPe,speaks/speak<vblex><pri><p3><sg>,2013-03-11 00:04:59,0.0830555555555555
234504,0.9999,0.001412037037037,2.23606797749979,1.0,1.0,en:skirts/skirt<n><pl>,9.787005527783302,0.5295084971874737,es->en,1,1,1362760600,u:gvP6,skirts/skirt<n><pl>,2013-03-08 16:36:40,16.611111111111114
324378,0.9999,0.0016666666666666,3.3166247903554,1.0,1.0,en:coffee/coffee<n><sg>,11.551875377055705,0.3797589135968143,pt->en,1,1,1362271487,u:hgEB,coffee/coffee<n><sg>,2013-03-03 00:44:47,0.7463888888888889
356692,0.9999,0.0122800925925925,2.0,1.0,1.0,en:our/our<det><pos><sp>,85.11485954900068,0.5714285714285714,pt->en,2,2,1362751510,u:i2c0,our/our<det><pos><sp>,2013-03-08 14:05:10,14.086111111111112
125292,0.9999,0.0028819444444444,5.291502622129181,3.0,1.0,en:rice/rice<n><sg>,19.97511783949215,0.18696160569562,pt->en,2,2,1362097640,u:fOfU,rice/rice<n><sg>,2013-03-01 00:27:20,0.4555555555555555
415761,0.9999,0.0008796296296296,2.23606797749979,1.7320508075688772,1.0,en:eats/eat<vblex><pri><p3><sg>,6.096823115668287,0.423606797749979,es->en,1,1,1362273644,u:iS2F,eats/eat<vblex><pri><p3><sg>,2013-03-03 01:20:44,1.3455555555555554
88216,0.9999,1.020613425925926,2.23606797749979,1.0,1.0,en:century/century<n><sg>,274.0,0.5295084971874737,es->en,1,1,1362537444,u:eTJ-,century/century<n><sg>,2013-03-06 02:37:24,2.623333333333333
342110,0.9999,0.0025231481481481,2.449489742783178,1.0,1.0,en:milk/milk<n><sg>,17.48825577915377,0.4943877491981309,pt->en,1,1,1362475856,u:hsxG,milk/milk<n><sg>,2013-03-05 09:30:56,9.515555555555556
312038,0.9999,0.0019328703703703,3.4641016151377544,1.0,1.0,en:do/do<vbdo><pres>,13.39696658311321,0.3642734410091836,it->en,1,1,1362219493,u:h_kt,do/do<vbdo><pres>,2013-03-02 10:18:13,10.303611111111111
360612,0.9999,0.9591087962962964,2.23606797749979,1.4142135623730951,1.0,en:fine/fine<adj><sint>,274.0,0.4706742197221988,es->en,1,1,1362791632,u:i4cS,fine/fine<adj><sint>,2013-03-09 01:13:52,1.2311111111111113
197098,0.9999,0.0083912037037037,1.4142135623730951,1.4142135623730951,1.0,en:ducks/duck<n><pl>,58.16048366920406,0.5690355937288492,es->en,2,2,1362603274,u:gRvN,ducks/duck<n><pl>,2013-03-06 20:54:34,20.909444444444443
371168,0.9999,4.930497685185185,2.0,1.0,1.0,en:recent/recent<adj>,274.0,0.5714285714285714,es->en,5,5,1363052243,u:iBAH,recent/recent<adj>,2013-03-12 01:37:23,1.6230555555555557
485343,0.9999,0.0032407407407407,2.23606797749979,1.0,1.0,en:whose/whose<prn><itg><mf><sp>,22.46197989983053,0.5295084971874737,es->en,4,4,1362802395,u:iqLR,whose/whose<prn><itg><mf><sp>,2013-03-09 04:13:15,4.220833333333333
473621,0.9999,1.2972453703703704,4.69041575982343,1.0,1.0,en:i/prpers<prn><subj><p1><mf><sg>,274.0,0.2676166303929372,es->en,1,1,1362523811,u:ilH4,i/prpers<prn><subj><p1><mf><sg>,2013-03-05 22:50:11,22.836388888888887
241317,0.9999,5.112835648148148,1.7320508075688772,1.0,1.0,en:whose/whose<det><itg><sp>,274.0,0.6220084679281462,it->en,1,1,1362670792,u:h-UM,whose/whose<det><itg><sp>,2013-03-07 15:39:52,15.664444444444444
6337,0.9999,0.0078009259259259,1.7320508075688772,1.0,1.0,en:jump/jump<vblex><pres>,54.06919447316349,0.6220084679281462,es->en,3,3,1362492377,u:b0aD,jump/jump<vblex><pres>,2013-03-05 14:06:17,14.104722222222222
298435,0.9999,6.3493865740740745,7.416198487095663,2.23606797749979,1.0,en:eat/eat<vblex><pres>,274.0,0.1518741691467042,es->en,1,1,1362347343,u:hUu_,eat/eat<vblex><pres>,2013-03-03 21:49:03,21.8175
311981,0.9999,9.990243055555556,3.0,1.7320508075688772,1.0,en:boys/boy<n><pl>,274.0,0.3571428571428571,es->en,2,2,1362755861,u:h_kG,boys/boy<n><pl>,2013-03-08 15:17:41,15.29472222222222
